,date_sent,link,clicks,date
328,06/10/20 11:24:22,https://activategood.org/united,22,06/10/20
329,06/10/20 11:24:22,https://activategood.org/wp-content/uploads/2020/05/SmARTSummerSupplyDrive-WishListFINAL.pdf,75,06/10/20
330,06/10/20 11:24:22,https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link,24,06/10/20
331,06/10/20 11:24:22,https://twitter.com/activategood,17,06/10/20
332,06/10/20 11:24:22,https://us02web.zoom.us/meeting/register/tZ0rf-6upzssGtKgVMkznkdR1nZKg9aa9DVN,24,06/10/20
333,06/10/20 11:24:22,https://www.amazon.com/gp/registry/wishlist/H6EEWIVCSYZ3/ref=cm_wl_huc_view,36,06/10/20
334,06/10/20 11:24:22,https://www.amazon.com/hz/wishlist/ls/H6EEWIVCSYZ3/ref=hz_ls_biz_ex,62,06/10/20
335,06/10/20 11:24:22,https://www.facebook.com/activategood/,18,06/10/20
336,06/10/20 11:24:22,https://www.instagram.com/activategood/,19,06/10/20
337,06/17/20 07:21:09,https://activategood.org/,24,06/17/20
338,06/17/20 07:21:09,https://activategood.org/donate,22,06/17/20
339,06/17/20 07:21:09,https://activategood.org/opportunity,39,06/17/20
340,06/17/20 07:21:09,https://activategood.org/opportunity/5139,31,06/17/20
341,06/17/20 07:21:09,https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/,46,06/17/20
342,06/17/20 07:21:09,https://activategood.org/wp-content/uploads/2020/06/SendASmile_digital.pdf,57,06/17/20
343,06/17/20 07:21:09,https://docs.google.com/forms/d/e/1FAIpQLSc7hxiJOXuENpd550X3sbbHr--CDDBhV2I74go-fKPtJ3WPBg/viewform,107,06/17/20
344,06/17/20 07:21:09,https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link,35,06/17/20
345,06/17/20 07:21:09,https://transitionslifecare.org/,31,06/17/20
346,06/17/20 07:21:09,https://twitter.com/activategood,18,06/17/20
347,06/17/20 07:21:09,https://us02web.zoom.us/meeting/register/tZ0rf-6upzssGtKgVMkznkdR1nZKg9aa9DVN,39,06/17/20
348,06/17/20 07:21:09,https://wildwoodsfarmnc.com/,14,06/17/20
349,06/17/20 07:21:09,https://www.facebook.com/activategood/,24,06/17/20
350,06/17/20 07:21:09,https://www.instagram.com/activategood/,26,06/17/20
351,06/17/20 07:21:09,https://www.secondchancenc.org/,30,06/17/20
352,06/24/20 07:21:17,http://wildwoodsfarmnc.com/,36,06/24/20
353,06/24/20 07:21:17,https://activategood.org/,36,06/24/20
354,06/24/20 07:21:17,https://activategood.org/donate,35,06/24/20
355,06/24/20 07:21:17,https://activategood.org/opportunity/5179,66,06/24/20
356,06/24/20 07:21:17,https://activategood.org/opportunity/5186,38,06/24/20
357,06/24/20 07:21:17,https://activategood.org/opportunity/5192,59,06/24/20
358,06/24/20 07:21:17,https://corralriding.org/,28,06/24/20
359,06/24/20 07:21:17,https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link,50,06/24/20
360,06/24/20 07:21:17,https://twitter.com/activategood,29,06/24/20
361,06/24/20 07:21:17,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,36,06/24/20
362,06/24/20 07:21:17,https://www.facebook.com/activategood/,23,06/24/20
363,06/24/20 07:21:17,https://www.instagram.com/activategood/,24,06/24/20
364,07/01/20 06:51:53,http://www.activategood.org/smart,18,07/01/20
365,07/01/20 06:51:53,https://activategood.org/,26,07/01/20
366,07/01/20 06:51:53,https://activategood.org/covid19/,24,07/01/20
367,07/01/20 06:51:53,https://activategood.org/donate,23,07/01/20
368,07/01/20 06:51:53,https://activategood.org/join-board/,54,07/01/20
369,07/01/20 06:51:53,https://activategood.org/opportunity,29,07/01/20
370,07/01/20 06:51:53,https://activategood.org/opportunity/5163,42,07/01/20
371,07/01/20 06:51:53,https://activategood.org/opportunity/5195,36,07/01/20
372,07/01/20 06:51:53,https://activategood.org/opportunity/5199,24,07/01/20
373,07/01/20 06:51:53,https://activategood.org/smart/,18,07/01/20
374,07/01/20 06:51:53,https://activategood.org/united/,21,07/01/20
375,07/01/20 06:51:53,https://twitter.com/activategood,15,07/01/20
376,07/01/20 06:51:53,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,19,07/01/20
377,07/01/20 06:51:53,https://www.corafoodpantry.org/,14,07/01/20
378,07/01/20 06:51:53,https://www.facebook.com/activategood/,22,07/01/20
379,07/01/20 06:51:53,https://www.instagram.com/activategood/,15,07/01/20
380,07/01/20 06:51:53,https://www.linkedin.com/company/2248859/,23,07/01/20
381,07/01/20 06:51:53,https://www.theloadingdock.com/,11,07/01/20
382,07/01/20 06:51:53,https://www.youtube.com/watch?v=ba2tkCwpT-k,28,07/01/20
383,07/08/19 06:51:25,http://,1,07/08/19
384,07/08/19 06:51:25,https://activategood.org/,10,07/08/19
385,07/08/19 06:51:25,https://activategood.org/911day2019-grouppreregistration,3,07/08/19
386,07/08/19 06:51:25,https://activategood.org/911day2019-grouppreregistration/,67,07/08/19
387,07/08/19 06:51:25,https://activategood.org/donate,2,07/08/19
388,07/08/19 06:51:25,https://activategood.org/opportunity/3329#tab-what,10,07/08/19
389,07/08/19 06:51:25,https://activategood.org/opportunity/4437#tab-what,14,07/08/19
390,07/08/19 06:51:25,https://activategood.org/opportunity/4492,2,07/08/19
391,07/08/19 06:51:25,https://activategood.org/opportunity/4563#tab-what,27,07/08/19
392,07/08/19 06:51:25,https://activategood.org/opportunity/4568#tab-what,16,07/08/19
393,07/08/19 06:51:25,https://activategood.org/opportunity/4605#tab-what,11,07/08/19
394,07/08/19 06:51:25,https://activategood.org/opportunity/4631#tab-shifts,22,07/08/19
395,07/08/19 06:51:25,https://activategood.org/opportunity/4663#tab-what,17,07/08/19
396,07/08/19 06:51:25,https://activategood.org/opportunity/614#tab-what,6,07/08/19
397,07/08/19 06:51:25,https://activategood.org/teenschangetheworld2019/,22,07/08/19
398,07/08/19 06:51:25,https://activategood.org/wp-content/uploads/2019/05/TeensChangeTheWorld-Week22019.pdf,10,07/08/19
399,07/08/19 06:51:25,https://twitter.com/activategood,3,07/08/19
400,07/08/19 06:51:25,https://www.facebook.com/activategood/,3,07/08/19
401,07/08/19 06:51:25,https://www.instagram.com/activategood/,4,07/08/19
402,07/08/20 06:51:04,http://www.activategood.org/,31,07/08/20
403,07/08/20 06:51:04,https://activategood.org/,29,07/08/20
404,07/08/20 06:51:04,https://activategood.org/covid19,24,07/08/20
405,07/08/20 06:51:04,https://activategood.org/donate,20,07/08/20
406,07/08/20 06:51:04,https://activategood.org/join-board/,153,07/08/20
407,07/08/20 06:51:04,https://activategood.org/operationsummerhunger/,79,07/08/20
408,07/08/20 06:51:04,https://activategood.org/opportunity,45,07/08/20
409,07/08/20 06:51:04,https://activategood.org/opportunity/5188,26,07/08/20
410,07/08/20 06:51:04,https://activategood.org/opportunity/5193,38,07/08/20
411,07/08/20 06:51:04,https://activategood.org/opportunity/5195,40,07/08/20
412,07/08/20 06:51:04,https://twitter.com/activategood,22,07/08/20
413,07/08/20 06:51:04,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,20,07/08/20
414,07/08/20 06:51:04,https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r,22,07/08/20
415,07/08/20 06:51:04,https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r%20,10,07/08/20
416,07/08/20 06:51:04,https://www.facebook.com/activategood/,16,07/08/20
417,07/08/20 06:51:04,https://www.instagram.com/activategood/,16,07/08/20
418,07/08/20 06:51:04,https://www.soiltrotters.org/,23,07/08/20
419,07/21/20 07:05:50,http://wildwoodsfarmnc.com/,43,07/21/20
420,07/21/20 07:05:50,https://activategood.org/,29,07/21/20
421,07/21/20 07:05:50,https://activategood.org/donate,19,07/21/20
422,07/21/20 07:05:50,https://activategood.org/operationsummerhunger/,100,07/21/20
423,07/21/20 07:05:50,https://activategood.org/opportunity/5199,43,07/21/20
424,07/21/20 07:05:50,https://activategood.org/opportunity/5219,85,07/21/20
425,07/21/20 07:05:50,https://activategood.org/opportunity/5224,65,07/21/20
426,07/21/20 07:05:50,https://activategood.org/united,16,07/21/20
427,07/21/20 07:05:50,https://activategood.org/united/,25,07/21/20
428,07/21/20 07:05:50,https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link,26,07/21/20
429,07/21/20 07:05:50,https://secure.lglforms.com/form_engine/s/9krEk8xlVTtTcNGy_0EyDg,34,07/21/20
430,07/21/20 07:05:50,https://twitter.com/activategood,17,07/21/20
431,07/21/20 07:05:50,https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5,38,07/21/20
432,07/21/20 07:05:50,https://wakeupandread.org/,34,07/21/20
433,07/21/20 07:05:50,https://www.corafoodpantry.org/,23,07/21/20
434,07/21/20 07:05:50,https://www.facebook.com/activategood/,23,07/21/20
435,07/21/20 07:05:50,https://www.instagram.com/activategood/,16,07/21/20
436,07/29/20 13:30:36,https://activategood.org/,15,07/29/20
437,07/29/20 13:30:36,https://activategood.org/covid19,31,07/29/20
438,07/29/20 13:30:36,https://activategood.org/donate,20,07/29/20
439,07/29/20 13:30:36,https://activategood.org/operationsummerhunger/,20,07/29/20
440,07/29/20 13:30:36,https://activategood.org/opportunity,46,07/29/20
441,07/29/20 13:30:36,https://activategood.org/opportunity/5163,31,07/29/20
442,07/29/20 13:30:36,https://activategood.org/opportunity/5193,23,07/29/20
443,07/29/20 13:30:36,https://activategood.org/opportunity/5235,23,07/29/20
444,07/29/20 13:30:36,https://activategood.org/opportunity/5235#tab-details,29,07/29/20
445,07/29/20 13:30:36,https://activategood.org/opportunity/5235#tab-shifts,19,07/29/20
446,07/29/20 13:30:36,https://activategood.org/opportunity/5236,26,07/29/20
447,07/29/20 13:30:36,https://activategood.org/product/signs-for-good/,68,07/29/20
448,07/29/20 13:30:36,https://activategood.org/signs/,13,07/29/20
449,07/29/20 13:30:36,https://twitter.com/activategood,18,07/29/20
450,07/29/20 13:30:36,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,11,07/29/20
451,07/29/20 13:30:36,https://us02web.zoom.us/meeting/register/tZYod-6oqjwrHtVgsTZ1mqBNKgG0OKYMd1V5%20,9,07/29/20
452,07/29/20 13:30:36,https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r,17,07/29/20
453,07/29/20 13:30:36,https://www.aas-c.org/alliance-care-services/food-pantry.html,16,07/29/20
454,07/29/20 13:30:36,https://www.facebook.com/activategood/,17,07/29/20
455,07/29/20 13:30:36,https://www.instagram.com/activategood/,11,07/29/20
456,08/05/19 07:50:06,http://https%3A%2F%2Factivategood.org%2F911day2019,1,08/05/19
457,08/05/19 07:50:06,https://911eveningcommemoration2019.eventbrite.com/,10,08/05/19
458,08/05/19 07:50:06,https://911eveningcommemoration2019eventbrite.com/,1,08/05/19
459,08/05/19 07:50:06,https://activategood.org/,3,08/05/19
460,08/05/19 07:50:06,https://activategood.org/911day2019,76,08/05/19
461,08/05/19 07:50:06,https://activategood.org/donate,1,08/05/19
462,08/05/19 07:50:06,https://activategood.org/opportunity,19,08/05/19
463,08/05/19 07:50:06,https://activategood.org/opportunity/3884#tab-what,6,08/05/19
464,08/05/19 07:50:06,https://activategood.org/opportunity/4502#tab-what,9,08/05/19
465,08/05/19 07:50:06,https://activategood.org/opportunity/4563#tab-what,11,08/05/19
466,08/05/19 07:50:06,https://activategood.org/opportunity/4603#tab-what,5,08/05/19
467,08/05/19 07:50:06,https://activategood.org/opportunity/4631#tab-what,8,08/05/19
468,08/05/19 07:50:06,https://activategood.org/opportunity/4741#tab-what,5,08/05/19
469,08/05/19 07:50:06,https://activategood.org/opportunity/4748,3,08/05/19
470,08/05/19 07:50:06,https://activategood.org/opportunity/4756#tab-what,7,08/05/19
471,08/05/19 07:50:06,https://activategood.org/opportunity/614#tab-what,7,08/05/19
472,08/05/19 07:50:06,https://activategood.org/product/9-11-day-of-service-2019-t-shirt,3,08/05/19
473,08/05/19 07:50:06,https://activategood.org/product/9-11-day-of-service-2019-t-shirt/,19,08/05/19
474,08/05/19 07:50:06,https://twitter.com/activategood,2,08/05/19
475,08/05/19 07:50:06,https://www.facebook.com/activategood/,2,08/05/19
476,08/05/19 07:50:06,https://www.instagram.com/activategood/,1,08/05/19
477,08/05/20 07:32:44,https://activategood.org/,29,08/05/20
478,08/05/20 07:32:44,https://activategood.org/covid19,33,08/05/20
479,08/05/20 07:32:44,https://activategood.org/donate,21,08/05/20
480,08/05/20 07:32:44,https://activategood.org/operationaccesspart2/,466,08/05/20
481,08/05/20 07:32:44,https://activategood.org/opportunity,42,08/05/20
482,08/05/20 07:32:44,https://activategood.org/opportunity/5163#tab-shifts,41,08/05/20
483,08/05/20 07:32:44,https://activategood.org/opportunity/5235,41,08/05/20
484,08/05/20 07:32:44,https://activategood.org/opportunity/5235#tab-details,45,08/05/20
485,08/05/20 07:32:44,https://activategood.org/opportunity/5235#tab-shifts,12,08/05/20
486,08/05/20 07:32:44,https://activategood.org/opportunity/5238,23,08/05/20
487,08/05/20 07:32:44,https://activategood.org/opportunity/5239,80,08/05/20
488,08/05/20 07:32:44,https://activategood.org/product/signs-for-good/,34,08/05/20
489,08/05/20 07:32:44,https://twitter.com/activategood,18,08/05/20
490,08/05/20 07:32:44,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,22,08/05/20
491,08/05/20 07:32:44,https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n%20,12,08/05/20
492,08/05/20 07:32:44,https://www.caare-inc.org/,13,08/05/20
493,08/05/20 07:32:44,https://www.facebook.com/activategood/,20,08/05/20
494,08/05/20 07:32:44,https://www.instagram.com/activategood/,12,08/05/20
495,08/12/20 07:30:47,http://wakebgc.org/,20,08/12/20
496,08/12/20 07:30:47,http://www.activategood.org/operationaccesspart2,18,08/12/20
497,08/12/20 07:30:47,http://www.activategood.org/united,31,08/12/20
498,08/12/20 07:30:47,https://activategood.org/,20,08/12/20
499,08/12/20 07:30:47,https://activategood.org/covid19,23,08/12/20
500,08/12/20 07:30:47,https://activategood.org/donate,16,08/12/20
501,08/12/20 07:30:47,https://activategood.org/operationsummerhunger/,25,08/12/20
502,08/12/20 07:30:47,https://activategood.org/opportunity,38,08/12/20
503,08/12/20 07:30:47,https://activategood.org/opportunity/5193,27,08/12/20
504,08/12/20 07:30:47,https://activategood.org/opportunity/5236,21,08/12/20
505,08/12/20 07:30:47,https://activategood.org/opportunity/5250,40,08/12/20
506,08/12/20 07:30:47,https://activategood.org/product/signs-for-good/,27,08/12/20
507,08/12/20 07:30:47,https://twitter.com/activategood,15,08/12/20
508,08/12/20 07:30:47,https://us02web.zoom.us/meeting/register/tZYkc-iorjktHtWzU1flW8EMG1QySCPdxk-n,31,08/12/20
509,08/12/20 07:30:47,https://www.aas-c.org/alliance-care-services/food-pantry.html,12,08/12/20
510,08/12/20 07:30:47,https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299,130,08/12/20
511,08/12/20 07:30:47,https://www.facebook.com/activategood/,20,08/12/20
512,08/12/20 07:30:47,https://www.instagram.com/activategood/,15,08/12/20
513,08/19/20 07:05:32,http://www.activategood.org/operationaccesspart2,12,08/19/20
514,08/19/20 07:05:32,http://www.wcwc.org/,19,08/19/20
515,08/19/20 07:05:32,https://activategood.org/,17,08/19/20
516,08/19/20 07:05:32,https://activategood.org/donate,15,08/19/20
517,08/19/20 07:05:32,https://activategood.org/opportunity,23,08/19/20
518,08/19/20 07:05:32,https://activategood.org/opportunity/5251,30,08/19/20
519,08/19/20 07:05:32,https://activategood.org/opportunity/5253,14,08/19/20
520,08/19/20 07:05:32,https://activategood.org/opportunity/5260#tab-what,25,08/19/20
521,08/19/20 07:05:32,https://activategood.org/united,33,08/19/20
522,08/19/20 07:05:32,https://activategood.org/united/,27,08/19/20
523,08/19/20 07:05:32,https://activategood.org/unitedwehelp2020,25,08/19/20
524,08/19/20 07:05:32,https://attendedevents.com/about,16,08/19/20
525,08/19/20 07:05:32,https://new.mortgageinsurance.genworth.com/,11,08/19/20
526,08/19/20 07:05:32,https://twitter.com/activategood,15,08/19/20
527,08/19/20 07:05:32,https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9,30,08/19/20
528,08/19/20 07:05:32,https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr,29,08/19/20
529,08/19/20 07:05:32,https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP,22,08/19/20
530,08/19/20 07:05:32,https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv,19,08/19/20
531,08/19/20 07:05:32,https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0,14,08/19/20
532,08/19/20 07:05:32,https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E,18,08/19/20
533,08/19/20 07:05:32,https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299,52,08/19/20
534,08/19/20 07:05:32,https://www.facebook.com/activategood/,12,08/19/20
535,08/19/20 07:05:32,https://www.hzo.com/,11,08/19/20
536,08/19/20 07:05:32,https://www.instagram.com/activategood/,14,08/19/20
537,08/19/20 07:05:32,https://www.wellsfargo.com/,9,08/19/20
538,08/19/20 07:05:32,https://www.wral.com/,12,08/19/20
539,08/26/20 07:05:49,http://www.activategood.org/operationaccesspart2,24,08/26/20
540,08/26/20 07:05:49,https://activategood.org/,14,08/26/20
541,08/26/20 07:05:49,https://activategood.org/donate,15,08/26/20
542,08/26/20 07:05:49,https://activategood.org/opportunity,24,08/26/20
543,08/26/20 07:05:49,https://activategood.org/opportunity/5163,30,08/26/20
544,08/26/20 07:05:49,https://activategood.org/opportunity/5233,27,08/26/20
545,08/26/20 07:05:49,https://activategood.org/opportunity/5264,38,08/26/20
546,08/26/20 07:05:49,https://activategood.org/united,16,08/26/20
547,08/26/20 07:05:49,https://activategood.org/united/,11,08/26/20
548,08/26/20 07:05:49,https://activategood.org/unitedwehelp2020,17,08/26/20
549,08/26/20 07:05:49,https://attendedevents.com/about,16,08/26/20
550,08/26/20 07:05:49,https://new.mortgageinsurance.genworth.com/,17,08/26/20
551,08/26/20 07:05:49,https://twitter.com/activategood,9,08/26/20
552,08/26/20 07:05:49,https://us02web.zoom.us/meeting/register/tZ0sfuyhpj8oGNXcaKnDpnVpYS6lTHps7VY9,34,08/26/20
553,08/26/20 07:05:49,https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr,22,08/26/20
554,08/26/20 07:05:49,https://us02web.zoom.us/meeting/register/tZAufuGtrD4pG9XA8D-c-l3bCUqIPFQGvwqn,36,08/26/20
555,08/26/20 07:05:49,https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP,22,08/26/20
556,08/26/20 07:05:49,https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv,19,08/26/20
557,08/26/20 07:05:49,https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0,26,08/26/20
558,08/26/20 07:05:49,https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E,9,08/26/20
559,08/26/20 07:05:49,https://www.eventbrite.com/e/activate-good-wcpss-call-for-volunteers-operation-access-5-locations-tickets-115895078299,70,08/26/20
560,08/26/20 07:05:49,https://www.facebook.com/activategood/,19,08/26/20
561,08/26/20 07:05:49,https://www.hzo.com/,17,08/26/20
562,08/26/20 07:05:49,https://www.instagram.com/activategood/,14,08/26/20
563,08/26/20 07:05:49,https://www.wellsfargo.com/,14,08/26/20
564,08/26/20 07:05:49,https://www.wral.com/,13,08/26/20
565,09/02/20 08:10:54,http://www.activategood.org/giving,22,09/02/20
566,09/02/20 08:10:54,http://www.activategood.org/united,22,09/02/20
567,09/02/20 08:10:54,https://activategood.org/,19,09/02/20
568,09/02/20 08:10:54,https://activategood.org/donate,25,09/02/20
569,09/02/20 08:10:54,https://activategood.org/opportunity/5207,33,09/02/20
570,09/02/20 08:10:54,https://activategood.org/opportunity/5208,12,09/02/20
571,09/02/20 08:10:54,https://activategood.org/opportunity/5212,24,09/02/20
572,09/02/20 08:10:54,https://activategood.org/opportunity/5215,22,09/02/20
573,09/02/20 08:10:54,https://activategood.org/opportunity/5248,19,09/02/20
574,09/02/20 08:10:54,https://activategood.org/united,22,09/02/20
575,09/02/20 08:10:54,https://activategood.org/united/,22,09/02/20
576,09/02/20 08:10:54,https://activategood.org/unitedwehelp2020,16,09/02/20
577,09/02/20 08:10:54,https://attendedevents.com/about,13,09/02/20
578,09/02/20 08:10:54,https://docs.google.com/forms/d/e/1FAIpQLSfalrBb7EWQYYGtReFZhGSEjrFB3P0e_wvd_gG1fmK-mgzmxA/viewform,17,09/02/20
579,09/02/20 08:10:54,https://new.mortgageinsurance.genworth.com/,10,09/02/20
580,09/02/20 08:10:54,https://twitter.com/activategood,11,09/02/20
581,09/02/20 08:10:54,https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr,22,09/02/20
582,09/02/20 08:10:54,https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP,26,09/02/20
583,09/02/20 08:10:54,https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv,17,09/02/20
584,09/02/20 08:10:54,https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0,31,09/02/20
585,09/02/20 08:10:54,https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E,27,09/02/20
586,09/02/20 08:10:54,https://www.facebook.com/activategood/,9,09/02/20
587,09/02/20 08:10:54,https://www.hzo.com/,8,09/02/20
588,09/02/20 08:10:54,https://www.instagram.com/activategood/,6,09/02/20
589,09/02/20 08:10:54,https://www.wellsfargo.com/,19,09/02/20
590,09/02/20 08:10:54,https://www.wral.com/,18,09/02/20
591,09/09/19 07:50:12,http://911eveningcommemoration2019.eventbrite.com,2,09/09/19
592,09/09/19 07:50:12,http://https%3A%2F%2Factivategood.org%2F,1,09/09/19
593,09/09/19 07:50:12,http://https%3A%2F%2Fwww.eventbrite.com%2Fe%2F911-day-of-service-2019-evening-commemoration-service-projects-tickets-62352283358,1,09/09/19
594,09/09/19 07:50:12,https://911eveningcommemoration2019.eventbrite.com,14,09/09/19
595,09/09/19 07:50:12,https://activategood.org/,9,09/09/19
596,09/09/19 07:50:12,https://activategood.org/911day2019,86,09/09/19
597,09/09/19 07:50:12,https://twitter.com/activategood,3,09/09/19
598,09/09/19 07:50:12,https://www.eventbrite.com/e/911-day-of-service-2019-evening-commemoration-service-projects-tickets-62352283358,7,09/09/19
599,09/09/19 07:50:12,https://www.eventbrite.com/e/911-day-of-service-2019-evening-commemoration-service-projects-tickets-62352283358?fbclid=IwAR0wRO5ByqQzTC-56Bpc1bvUozPVmayUvkPOwlcf3PNUKzon8HdV7nt3pL8,17,09/09/19
600,09/09/19 07:50:12,https://www.facebook.com/activategood/,1,09/09/19
601,09/09/19 07:50:12,https://www.instagram.com/activategood/,3,09/09/19
602,09/09/20 07:05:10,http://www.activategood.org/donate,19,09/09/20
603,09/09/20 07:05:10,http://www.activategood.org/giving,30,09/09/20
604,09/09/20 07:05:10,https://911day.org/,21,09/09/20
605,09/09/20 07:05:10,https://activategood.org/,30,09/09/20
606,09/09/20 07:05:10,https://activategood.org/giving/,40,09/09/20
607,09/09/20 07:05:10,https://activategood.org/opportunity,34,09/09/20
608,09/09/20 07:05:10,https://activategood.org/opportunity/5207,42,09/09/20
609,09/09/20 07:05:10,https://activategood.org/opportunity/5208,20,09/09/20
610,09/09/20 07:05:10,https://activategood.org/opportunity/5215,38,09/09/20
611,09/09/20 07:05:10,https://activategood.org/opportunity/5233,29,09/09/20
612,09/09/20 07:05:10,https://activategood.org/united/,34,09/09/20
613,09/09/20 07:05:10,https://activategood.org/unitedwehelp2020,41,09/09/20
614,09/09/20 07:05:10,https://l.facebook.com/l.php?u=http%3A%2F%2FWRAL.com%2F&h=AT0sMrV9amyQsFZBCjcwxm2ylTQnmUehRMAycAldAUBCO0ZslNrEy1hbDnXSuJuRTiuMCutDn1SnkbnNiIWpkGYIhaFIKZpWObrpHBEJA216DLRlrqfrFpRgU0_OZQeS-9zWBmkk8TrpbhoAN27a80ciensxllzHRaKPQf6Q3A,2,09/09/20
615,09/09/20 07:05:10,https://twitter.com/activategood,26,09/09/20
616,09/09/20 07:05:10,https://www.facebook.com/activategood/,21,09/09/20
617,09/09/20 07:05:10,https://www.facebook.com/events/665563287724379/,26,09/09/20
618,09/09/20 07:05:10,https://www.genworth.com/,26,09/09/20
619,09/09/20 07:05:10,https://www.instagram.com/activategood/,21,09/09/20
620,09/09/20 07:05:10,https://www.jasonadamo.com/,30,09/09/20
621,09/16/20 07:50:19,http://www.activategood.org/giving,34,09/16/20
622,09/16/20 07:50:19,https://activategood.org/,26,09/16/20
623,09/16/20 07:50:19,https://activategood.org/giving/,30,09/16/20
624,09/16/20 07:50:19,https://activategood.org/opportunity,28,09/16/20
625,09/16/20 07:50:19,https://activategood.org/opportunity/5053,30,09/16/20
626,09/16/20 07:50:19,https://activategood.org/opportunity/5215,26,09/16/20
627,09/16/20 07:50:19,https://activategood.org/opportunity/5247,42,09/16/20
628,09/16/20 07:50:19,https://activategood.org/united/,30,09/16/20
629,09/16/20 07:50:19,https://activategood.org/unitedwehelp2020,41,09/16/20
630,09/16/20 07:50:19,https://activategood.org/youth-giving-and-philanthropy/,26,09/16/20
631,09/16/20 07:50:19,https://twitter.com/activategood,30,09/16/20
632,09/16/20 07:50:19,https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP,20,09/16/20
633,09/16/20 07:50:19,https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv,31,09/16/20
634,09/16/20 07:50:19,https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0,30,09/16/20
635,09/16/20 07:50:19,https://www.facebook.com/activategood/,28,09/16/20
636,09/16/20 07:50:19,https://www.instagram.com/activategood/,23,09/16/20
637,09/16/20 07:50:19,https://www.youtube.com/watch?v=5keqQTWf09M&feature=youtu.be,35,09/16/20
638,09/23/20 07:05:42,http://www.activategood.org/united,13,09/23/20
639,09/23/20 07:05:42,http://www.wwcm.org/,39,09/23/20
640,09/23/20 07:05:42,https://activategood.org/,32,09/23/20
